"","pitcher","pitch_type_condensed","pitches","totalPitches","usagePCT","p_throws","avgVelo","avgRPX","avgRPZ","avgRPY","avgHBRK","avgVBRK","sdVelo","sdRPX","sdRPZ","sdRPY","sdHBRK","sdVBRK"
"74",489119,"CT",827,1863,0.443907675791734,"L",87.0866004962779,1.77456575682382,6.2774317617866,54.2653101736973,-0.250893300248139,0.658039702233251,1.48008531118894,0.165357500961054,0.0939524377286355,0.152594426347321,0.157194174436576,0.160277332353939
"75",489119,"FF",359,1863,0.192699946323135,"L",90.4347457627119,1.67932203389831,6.32997175141243,54.2583898305085,0.254519774011299,1.38053672316384,1.53879264242136,0.143141971642527,0.0767339636846655,0.14453385267995,0.157688403988235,0.147943389588528
"76",489119,"SI",89,1863,0.0477724100912507,"L",90.6023529411765,1.67341176470588,6.26505882352941,54.2123529411765,1.11894117647059,0.939294117647059,1.43609726346792,0.148969099873386,0.0735757389072124,0.188431161226078,0.148292050403537,0.163319641568701
"77",489119,"SL",91,1863,0.048845947396672,"L",78.9674157303371,1.99314606741573,6.02404494382022,54.2634831460674,-1.04977528089888,0.14876404494382,1.3970565877212,0.128386804632241,0.0864412451679751,0.141566729556286,0.305688409124277,0.225120272020006
"78",489446,"CH",461,1041,0.442843419788665,"R",86.0605206073753,-2.60472885032538,5.32737527114967,54.2859652928417,-1.04336225596529,-0.0600433839479393,0.891410064051222,0.107607288284466,0.123725889861165,0.171735992053814,0.189995929608881,0.240353901806776
"79",489446,"FF",562,1041,0.539865513928914,"R",93.6198934280639,-2.63753108348135,5.31969804618117,54.4085612788632,-1.13595026642984,1.1464298401421,0.884361153909375,0.118623992565455,0.127758172554787,0.157786820890593,0.145265535534021,0.130781418104808
"80",493603,"CH",142,1020,0.13921568627451,"R",87.6514084507042,-2.85605633802817,5.29683098591549,53.4933098591549,-1.07823943661972,0.112676056338028,0.899545662743533,0.124581328624373,0.135103688671472,0.181833537119137,0.228489642503977,0.261210807214429
"81",493603,"CT",155,1020,0.151960784313725,"R",87.76,-2.8221935483871,5.40387096774194,53.573935483871,0.458967741935484,0.404129032258065,1.3102294832209,0.119811924952001,0.136991738763026,0.158280109973548,0.189853580607644,0.239679946489183
"82",493603,"FF",52,1020,0.0509803921568627,"R",93.1634615384615,-2.76634615384615,5.33076923076923,53.5267307692308,-0.61,1.13846153846154,0.976192854249498,0.139888314641189,0.112595861621547,0.155370791837654,0.150892768053941,0.152114309641094
"83",493603,"SI",386,1020,0.37843137254902,"R",92.5551813471503,-2.75673575129534,5.32860103626943,53.5101554404145,-1.40274611398964,0.424378238341969,0.932103663631392,0.142361229278346,0.12375346837155,0.139270741406382,0.20087140759067,0.199175578597417
"84",493603,"SL",285,1020,0.279411764705882,"R",79.6214035087719,-2.91164912280702,5.26754385964912,53.6097894736842,1.39291228070175,0.187754385964912,1.26999423115648,0.11371023391394,0.127551159326813,0.187655919850677,0.23802357268025,0.232934153234384
"85",500779,"CB",278,1223,0.227309893704007,"L",77.1769784172662,2.17374100719424,5.81798561151079,54.0921582733813,-0.653561151079137,-0.607086330935252,0.90436698620742,0.102568271751556,0.100329276341161,0.232232183672871,0.222494671663224,0.268364076803546
"86",500779,"CH",223,1223,0.182338511856092,"L",85.872197309417,2.26959641255605,5.77031390134529,54.0180269058296,1.0980269058296,0.558699551569507,0.996045386186834,0.0973723159578748,0.104089316006894,0.223648411318811,0.184773197212016,0.267754449748568
